placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,wednesday,thursday,friday,saturday,sunday,monday,tuesday,info,isBlackOwned,error
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x86e7515d163d445f:0x29504b8e8c9cda1c!8m2!3d31.8998798!4d-106.4193437!16s%2Fg%2F1wzt2twc!19sChIJX0Q9Fl1R54YRHNqcjI5LUCk,Quest Diagnostics,4,230,Medical laboratory,"5255 Woodrow Bean Transmountain Dr Suite 15, El Paso, TX 79924, United States","VHXJ+X7 El Paso, Texas, USA",https://locations.questdiagnostics.com/tx/el-paso/5255-woodrow-bean-transmountain-drive,+1 915-757-2694,"Closed ⋅ Opens 7 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4no4NY5LGViHF4ydW8gHy0gKU4vaM7DY5hXzNqXbXTEDsTuAXeY4QWJqZ_aABC0b7tiF_8DpwnK2mCBhCDrsJRlyIiLuthbjaQW1FiJIimjHgKlpejLogGrck0m9MCWm1SEMrKPn=w408-h725-k-no,TRUE,31.8999375,-106.4193125,https://www.google.com/maps/search/quest+diagnostics+El+Paso+TX,2025-10-02T00:11:14.193Z,7 am–4:30 pm,7 am–4:30 pm,7 am–2 pm,8 am–12 pm,Closed,7 am–4:30 pm,7 am–4:30 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x86e7596cde130f17:0x9e4eb66fda6db654!8m2!3d31.7764607!4d-106.4788255!16s%2Fg%2F11x_q65syv!19sChIJFw8T3mxZ54YRVLZt2m-2Tp4,Quest Diagnostics,4,1,Medical laboratory,"1700 E Cliff Dr Bldg C, El Paso, TX 79902, United States","QGGC+HF El Paso, Texas, USA",https://locations.questdiagnostics.com/tx/el-paso/1700-e-cliff-dr,+1 915-494-9370,Closed ⋅ Opens 6 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kNTnV_xv_13SZZyPLPHoXQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.77&pitch=0&thumbfov=100,TRUE,31.7764375,-106.4788125,https://www.google.com/maps/search/quest+diagnostics+El+Paso+TX,2025-10-02T00:11:20.092Z,6 am–4 pm,6 am–4 pm,6 am–4 pm,7 am–12 pm,Closed,6 am–4 pm,6 am–4 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x86ddf89100d7fb2f:0x9204594db0a50f9e!8m2!3d31.8606537!4d-106.5496374!16s%2Fg%2F1v2f0z80!19sChIJL_vXAJH43YYRng-lsE1ZBJI,Quest Diagnostics,4.1,102,Medical laboratory,"840 E Redd Rd, El Paso, TX 79912, United States","VF62+74 El Paso, Texas, USA",https://locations.questdiagnostics.com/tx/el-paso/840-e-redd-rd,+1 915-760-5053,"Closed ⋅ Opens 7 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqmFB59dJSsOPeBsBporU08WdJtYbiMmKZEos_Fz6r_UZqIySY821caitNgJQIjT12ctrevyHhmC2pWMqeGYPJFYtJNEASATKLR_yZCHZus1QGOp47xy4CGqWS0Y4OoxADgNALf=w408-h306-k-no,TRUE,31.8606875,-106.5496875,https://www.google.com/maps/search/quest+diagnostics+El+Paso+TX,2025-10-02T00:11:25.659Z,7 am–4:30 pm,7 am–2 pm,7 am–4:30 pm,Closed,Closed,7 am–4:30 pm,7 am–4:30 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x80c8c51e71c00001:0x9c9371805675120c!8m2!3d36.1121196!4d-115.1233797!16s%2Fg%2F1tfbt4tn!19sChIJAQDAcR7FyIARDBJ1VoBxk5w,Quest Diagnostics,3.6,753,Medical laboratory,"4230 Burnham Ave Ste 144, Las Vegas, NV 89119, United States","4V6G+RJ Las Vegas, Nevada, USA",https://locations.questdiagnostics.com/nv/las-vegas/4230-burnham-ave,+1 702-236-7041,"Closes soon ⋅ 6 pm ⋅ Opens 5 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN4j1ecCIWTGALatQGUwkisjVYes5KN338KJTvu=w426-h240-k-no,TRUE,36.1120625,-115.1234375,https://www.google.com/maps/search/quest+diagnostics+Las+Vegas+NV,2025-10-02T00:11:37.002Z,5 am–6 pm,5 am–6 pm,5 am–6 pm,5 am–1:30 pm,6 am–2 pm,5 am–6 pm,5 am–6 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x80c8c0232dedbd87:0x974a8391a19962d9!8m2!3d36.1972929!4d-115.2564662!16s%2Fg%2F1tdlvkbf!19sChIJh73tLSPAyIAR2WKZoZGDSpc,Quest Diagnostics,3.7,443,Medical laboratory,"7460 W Lake Mead Blvd Ste 3, Las Vegas, NV 89128, United States","5PWV+WC Las Vegas, Nevada, USA",https://locations.questdiagnostics.com/nv/las-vegas/7460-w-lake-mead-blvd,+1 702-239-8963,"Closes soon ⋅ 5:30 pm ⋅ Opens 5:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMZzXZ8jxDdEVMbVXTdBAZS5ptQZ6kF4-XkeiCG=w426-h240-k-no,TRUE,36.1973125,-115.2564375,https://www.google.com/maps/search/quest+diagnostics+Las+Vegas+NV,2025-10-02T00:11:43.431Z,5:30 am–5:30 pm,5:30 am–5:30 pm,5:30 am–5:30 pm,5:30 am–12 pm,Closed,5:30 am–5:30 pm,5:30 am–5:30 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics+Las+Vegas+S.+Rainbow%2FRussell/data=!4m7!3m6!1s0x80c8c783d7a3994b:0xde060c3ac48beeba!8m2!3d36.0866966!4d-115.2420369!16s%2Fg%2F11scst54zh!19sChIJS5mj14PHyIARuu6LxDoMBt4,Quest Diagnostics Las Vegas S. Rainbow/Russell,4.3,264,Medical laboratory,"5608 S Rainbow Blvd, Las Vegas, NV 89118, United States","3QP5+M5 Las Vegas, Nevada, USA",http://questdiagnostics.com/,+1 866-697-8378,Closed ⋅ Opens 6 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4np8IVlPVqJbd021v2EZkeb1Zqase7PBNXMgUHxYHI6jOLsXOk37-I2zT7uKy5J0k0FuHv8ozmf61UEKenhhbm0HOpmoX0jBYPp28NZj6R4QpWQNVFGr3-38iLMzWruRtepf-_j8=w408-h306-k-no,TRUE,36.0866875,-115.2420625,https://www.google.com/maps/search/quest+diagnostics+Las+Vegas+NV,2025-10-02T00:11:49.061Z,6 am–4 pm,6 am–4 pm,6 am–4 pm,Closed,Closed,6 am–4 pm,6 am–4 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics+Las+Vegas+West+Charleston+Boulevard/data=!4m7!3m6!1s0x80c8c3e0da54c023:0x74bddd345541772e!8m2!3d36.1600466!4d-115.1731215!16s%2Fg%2F11bv2ly5p5!19sChIJI8BU2uDDyIARLndBVTTdvXQ,Quest Diagnostics Las Vegas West Charleston Boulevard,2.9,92,Diagnostic center,"900 S Rancho Dr, Las Vegas, NV 89106, United States","5R6G+2Q Las Vegas, Nevada, USA",https://questdiagnostics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=gmb-website-link,+1 702-271-7546,Closed ⋅ Opens 7 am Thu,https://lh3.googleusercontent.com/p/AF1QipOj8va9wPEAMbQa632C66XcBZZER45C8k2VCBGn=w426-h240-k-no,TRUE,36.1600625,-115.1730625,https://www.google.com/maps/search/quest+diagnostics+Las+Vegas+NV,2025-10-02T00:11:54.746Z,7 am–3 pm,7 am–3 pm,7 am–3 pm,Closed,Closed,7 am–3 pm,7 am–3 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x80c8c0f90d1d384d:0x449088628ffaf921!8m2!3d36.1644824!4d-115.24477!16s%2Fg%2F1vyn441f!19sChIJTTgdDfnAyIARIfn6j2KIkEQ,Quest Diagnostics,4,348,Medical laboratory,"761 S Rainbow Blvd STE 100, Las Vegas, NV 89145, United States","5Q74+Q3 Las Vegas, Nevada, USA",https://locations.questdiagnostics.com/nv/las-vegas/761-s-rainbow-blvd,+1 702-715-0821,"Closed ⋅ Opens 6 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNN8yUnI1jWklNrH1bvAx01ja0tF9W3qyD1FOH9=w426-h240-k-no,TRUE,36.1644375,-115.2448125,https://www.google.com/maps/search/quest+diagnostics+Las+Vegas+NV,2025-10-02T00:12:00.524Z,6 am–3 pm,6 am–3 pm,6 am–3 pm,6 am–12 pm,Closed,6 am–3 pm,6 am–3 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89e3798c465c5e6b:0x24adbc56866bd6cc!8m2!3d42.3380211!4d-71.1052965!16s%2Fg%2F1w4f939f!19sChIJa15cRox544kRzNZrhla8rSQ,Quest Diagnostics,2.4,109,Medical laboratory,"319 Longwood Ave First Floor, # 1, Boston, MA 02115, United States","8VQV+6V Boston, Massachusetts, USA",https://locations.questdiagnostics.com/ma/boston/319-longwood-ave,+1 617-731-2240,"Closed ⋅ Opens 8:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrzPphPTX1-nKsGrk2cCCLChmOw5OPi6kXqoyGmftYU2w8REsEK3jxIuucnycNSg_URcFYMqP0AQRtiyO7T9-vzAugHaGoiknbosKb2Bi62LYIwOmCmiN_C3iTFyvIURfIr3si8=w408-h306-k-no,TRUE,42.3380625,-71.1053125,https://www.google.com/maps/search/quest+diagnostics+Boston+MA,2025-10-02T00:12:16.748Z,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,8:30 am–4 pm,8:30 am–4 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89e37997e102cf2d:0xb55a9d01acb2645c!8m2!3d42.3440746!4d-71.0989723!16s%2Fg%2F11sj2ht4tp!19sChIJLc8C4Zd544kRXGSyrAGdWrU,Quest Diagnostics,2.4,62,Medical clinic,"1340 Boylston St, Boston, MA 02215, United States","8WV2+JC Boston, Massachusetts, USA",https://fenwayhealth.org/info/quest-labs/,+1 866-697-8378,Closed ⋅ Opens 8 am Thu,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no947Ua2n7dnCfut_8GpT6FiJwk_bnR7bBGzEIcbwbLRoDEKZgZkW3gxmXlAgs9Z445XATRtp3O7X2xB00Ei5yXXFUkkDPx7MrKqPgOotBdaoQk3ii5dybYXl6NyfWocdrw_7vVYw=w426-h240-k-no,TRUE,42.3440625,-71.0989375,https://www.google.com/maps/search/quest+diagnostics+Boston+MA,2025-10-02T00:12:22.280Z,8 am–7:30 pm,8 am–7:30 pm,8 am–6:30 pm,9 am–1:30 pm,Closed,8 am–7:30 pm,8 am–7:30 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics+SERO-Detroit+Receiving%2FUniversity+Health+Center/data=!4m7!3m6!1s0x8824d3b2dfabdce1:0xde3ab462123147c6!8m2!3d42.3535426!4d-83.055094!16s%2Fg%2F11jh1pdfs_!19sChIJ4dyr37LTJIgRxkcxEmK0Ot4,Quest Diagnostics SERO-Detroit Receiving/University Health Center,,,Diagnostic center,"Only Collection Site, 4201 St. Antoine Street Serology, Detroit, MI 48201, United States","9W3V+CX Detroit, Michigan, USA",https://questdiagnostics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=gmb-website-link,+1 866-697-8378,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qaewkH6TrJPo5DfGOXll-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.71953&pitch=0&thumbfov=100,TRUE,42.3535625,-83.0550625,https://www.google.com/maps/search/quest+diagnostics+Detroit+MI,2025-10-02T00:12:36.541Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics+SERO-Veterans+Affairs-John+D.+Dingell/data=!4m7!3m6!1s0x8824d33d923cc667:0x12f23b6dcba6e543!8m2!3d42.3557104!4d-83.0592025!16s%2Fg%2F11jh1nzsp8!19sChIJZ8Y8kj3TJIgRQ-Wmy2078hI,Quest Diagnostics SERO-Veterans Affairs-John D. Dingell,5,1,Diagnostic center,"Only Collection Site, 4646 John R Street Serology, Detroit, MI 48201, United States","9W4R+78 Detroit, Michigan, USA",https://questdiagnostics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=gmb-website-link,+1 866-697-8378,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noaz2Z1-5XMtHmgEDBXKkBKB8tb-SjmOsxlBT_NrhEXc_h_4rwWU-Jr6iDaa4PY20QivZFPuFx4sQgz4Lf4hFShuLIZzRvDkhXgCMC50mzykQfzqeG_VgCy_dJye5by9lPVehe32TuI6-Oi=w408-h725-k-no,TRUE,42.3556875,-83.0591875,https://www.google.com/maps/search/quest+diagnostics+Detroit+MI,2025-10-02T00:12:40.091Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics+SERO-Children%27s+Hospital+of+Michigan/data=!4m7!3m6!1s0x8824d33647ce14c3:0xebd17e6347d4ff15!8m2!3d42.3677767!4d-83.0646208!16s%2Fg%2F11fvp3vx17!19sChIJwxTORzbTJIgRFf_UR2N-0es,Quest Diagnostics SERO-Children's Hospital of Michigan,,,Diagnostic center,"Only Collection Site, 3901 Beaubien St Serology, Detroit, MI 48201, United States","9W9P+45 Detroit, Michigan, USA",https://questdiagnostics.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=gmb-website-link,+1 866-697-8378,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hRBCh8OlHeFStTITk3fQMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=231.78886&pitch=0&thumbfov=100,TRUE,42.3678125,-83.0645625,https://www.google.com/maps/search/quest+diagnostics+Detroit+MI,2025-10-02T00:12:43.441Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x88690d279a03236f:0x782ee4c425a5cf0d!8m2!3d38.2258653!4d-85.7255166!16s%2Fg%2F1tngr0jv!19sChIJbyMDmicNaYgRDc-lJcTkLng,Quest Diagnostics,3.3,70,Medical laboratory,"1169 Eastern Pkwy Ste 2343, Louisville, KY 40217, United States","67GF+8Q Louisville, Kentucky, USA",https://locations.questdiagnostics.com/ky/louisville/1169-eastern-pkwy,+1 502-263-3068,"Closed ⋅ Opens 7:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN8n7zp46RC-FedKDSNBaj_LX3gsdQKp9jrqLxS=w426-h240-k-no,TRUE,38.2258125,-85.7255625,https://www.google.com/maps/search/quest+diagnostics+Louisville+KY,2025-10-02T00:12:59.703Z,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–12:30 pm,Closed,7:30 am–4:30 pm,7:30 am–4:30 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x88690ad640878219:0xbb3cbbd5fccdf5e7!8m2!3d38.2290244!4d-85.641838!16s%2Fg%2F1w0sdly2!19sChIJGYKHQNYKaYgR5_XN_NW7PLs,Quest Diagnostics,3.3,80,Medical laboratory,"6400 New Dutchmans Pkwy Ste 155, Louisville, KY 40205, United States","69H5+J7 Louisville, Kentucky, USA",https://locations.questdiagnostics.com/ky/louisville/6400-dutchmans-pkwy,+1 502-216-5741,"Closed ⋅ Opens 7 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipN7sMMIzJgdO64mffXExId_qRb61TGHy1aUBR2O=w426-h240-k-no,TRUE,38.2290625,-85.6418125,https://www.google.com/maps/search/quest+diagnostics+Louisville+KY,2025-10-02T00:13:05.417Z,7 am–4 pm,7 am–4 pm,7 am–4 pm,Closed,Closed,7 am–4 pm,7 am–4 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x549509e537840365:0x1a927e0e2eadd9f4!8m2!3d45.5246102!4d-122.7005159!16s%2Fg%2F1tg39tl2!19sChIJZQOEN-UJlVQR9NmtLg5-kho,Quest Diagnostics,2.6,276,Medical laboratory,"2351 NW Westover Rd Suite R250, Portland, OR 97210, United States","G7FX+RQ Portland, Oregon, USA",https://locations.questdiagnostics.com/or/portland/2351-nw-westover-rd,+1 503-222-6188,"Closed ⋅ Opens 7 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMWezu3BYD_K2GoPVHCPDoEDsVWdAxpZBbeAZbG=w426-h240-k-no,TRUE,45.5245625,-122.7005625,https://www.google.com/maps/search/quest+diagnostics+Portland+OR,2025-10-02T00:13:21.764Z,7 am–4 pm,7 am–4 pm,7 am–4 pm,7 am–12 pm,Closed,7 am–4 pm,7 am–4 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x549508d5cbb43be9:0xc6137ec7ca65b0d7!8m2!3d45.5279917!4d-122.8144749!16s%2Fg%2F11g6n_yjlh!19sChIJ6Tu0y9UIlVQR17Blysd-E8Y,Quest Diagnostics,3,83,Medical laboratory,"13485 NW Cornell Rd, Portland, OR 97229, United States","G5HP+56 Portland, Oregon, USA",https://locations.questdiagnostics.com/or/portland/13485-nw-cornell-rd,+1 503-277-7841,"Closed ⋅ Opens 7:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/gps-cs-s/AC9h4npMtNKGqNExaqlTxJerp7qpzO9hX-mQiYJqS3EiKvIvBQJaEVfpYLggtx0I3eH5HU-f03ZoGnmzjt1Voj0I8nvr3KiXCjzatjDW1Zr1T59ux0HhIq3S1MHY_5rehqV8gL24RWbR=w408-h306-k-no,TRUE,45.5279375,-122.8144375,https://www.google.com/maps/search/quest+diagnostics+Portland+OR,2025-10-02T00:13:27.446Z,"7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm",Closed,Closed,"7:30 am–12 pm, 1–4:30 pm","7:30 am–12 pm, 1–4:30 pm",,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x5495a3d4a82fcae5:0x4909c4d0a88a9e47!8m2!3d45.5604157!4d-122.5364578!16s%2Fg%2F11fn0lht0c!19sChIJ5covqNSjlVQRR56KqNDECUk,Quest Diagnostics,2.8,8,Laboratory,"5220 NE 122nd Ave, Portland, OR 97230, United States","HF67+5C Portland, Oregon, USA",,+1 866-697-8378,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8rnOsQG3ym7QF_ybkB1ydA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.954575&pitch=0&thumbfov=100,FALSE,45.5604375,-122.5364375,https://www.google.com/maps/search/quest+diagnostics+Portland+OR,2025-10-02T00:13:31.111Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x887f8f4fb17d20e3:0xc1f57a0392a7a80!8m2!3d35.0187735!4d-89.8682964!16s%2Fg%2F11fkpxjqnl!19sChIJ4yB9sU-Pf4gRgHoqOaBXHww,Quest Diagnostics,3.8,4,Medical laboratory,"5846 Distribution Dr, Memphis, TN 38141, United States","249J+GM Memphis, Tennessee, USA",http://questdiagnostics.com/,+1 877-598-2522,,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npTyTJUsDA5DPBIoaWiFRc_Ivp-c5KdMDBfr9QlVDgvhJj4wU6pDTvoskyQa3G63FogkfuWK-aaERrAm0RO4FMyPrEXkNDBxSeKXax_P-pwz0NFpTS773_aV7Bx2SX8W9kwh4GN=w408-h544-k-no,FALSE,35.0188125,-89.8683125,https://www.google.com/maps/search/quest+diagnostics+Memphis+TN,2025-10-02T00:13:45.791Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x887f9bafe69b086d:0x548e477c6db25834!8m2!3d35.0928985!4d-89.8039062!16s%2Fg%2F11g6xs44n3!19sChIJbQib5q-bf4gRNFiybXxHjlQ,Quest Diagnostics,3.5,109,Medical laboratory,"2075 Exeter Rd Ste 40, Germantown, TN 38138, United States","35VW+5C Germantown, Tennessee, USA",https://locations.questdiagnostics.com/tn/germantown/2075-exeter-rd,+1 866-697-8378,"Closed ⋅ Opens 7:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNPiLalDb6KrY363gvjRw46WX7LvYcafxB0022Q=w426-h240-k-no,TRUE,35.0929375,-89.8039375,https://www.google.com/maps/search/quest+diagnostics+Memphis+TN,2025-10-02T00:13:51.374Z,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,7:30 am–4 pm,7:30 am–4 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x887f8466632abe71:0xc0673a4dceb4cb5d!8m2!3d35.1096527!4d-89.8949868!16s%2Fg%2F1tl_mgt9!19sChIJcb4qY2aEf4gRXcu0zk06Z8A,Quest Diagnostics,,,,"776 Mt Moriah Rd, Memphis, TN 38117, United States","4454+V2 Memphis, Tennessee, USA",,+1 800-697-9302,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZS85ORf5AkrxVdYSx_QoWw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=108.21721&pitch=0&thumbfov=100,FALSE,35.1096875,-89.8949375,https://www.google.com/maps/search/quest+diagnostics+Memphis+TN,2025-10-02T00:13:57.056Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x887f9b34b0ef92df:0x8823ca999cb1e3e8!8m2!3d35.1013724!4d-89.8498924!16s%2Fg%2F1th4b4ln!19sChIJ35LvsDSbf4gR6OOxnJnKI4g,Quest Diagnostics,,,,"6400 Poplar Ave, Memphis, TN 38197, United States","4522+G2 Memphis, Tennessee, USA",,+1 901-761-9704,Permanently closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=y3jmPA1O8dbhusIgni9YCw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.30806&pitch=0&thumbfov=100,FALSE,35.1013125,-89.8499375,https://www.google.com/maps/search/quest+diagnostics+Memphis+TN,2025-10-02T00:14:02.502Z,,,,,,,,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89c81d77a5ab6cf5:0x4b5e7cbdb068129c!8m2!3d39.2557696!4d-76.6708543!16s%2Fg%2F11mvgb0ptl!19sChIJ9WyrpXcdyIkRnBJosL18Xks,Quest Diagnostics,1.8,6,Medical clinic,"1715 Twin Springs Rd, Baltimore, MD 21227, United States","784H+8M Baltimore, Maryland, USA",,+1 866-697-8378,Closed ⋅ Opens 8:30 am Thu,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HafGdkrJelUDazff1q8jJg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=358.96933&pitch=0&thumbfov=100,FALSE,39.2558125,-76.6708125,https://www.google.com/maps/search/quest+diagnostics+Baltimore+MD,2025-10-02T00:14:13.725Z,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,8:30 am–5 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89c805c0ae27a2b9:0xed709ee5da251fb4!8m2!3d39.3393563!4d-76.571307!16s%2Fg%2F11c2l101hz!19sChIJuaInrsAFyIkRtB8l2uWecO0,Quest Diagnostics,3.6,32,Medical laboratory,"4401 Harford Rd, Baltimore, MD 21214, United States","8CQH+PF Baltimore, Maryland, USA",https://locations.questdiagnostics.com/md/baltimore/4401-harford-rd,+1 410-444-2020,"Closed ⋅ Opens 6:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPl4GuDIHE3wJwopz0i3AacrGwedKOEk3bXjXiy=w426-h240-k-no,TRUE,39.3393125,-76.5713125,https://www.google.com/maps/search/quest+diagnostics+Baltimore+MD,2025-10-02T00:14:19.662Z,"6:30 am–12 pm, 1–2:30 pm","6:30 am–12 pm, 1–2:30 pm","6:30 am–12 pm, 1–2:30 pm",7–11 am,Closed,"6:30 am–12 pm, 1–2:30 pm","6:30 am–12 pm, 1–2:30 pm",,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89c807e3fff4018d:0x78109c04c3700cbe!8m2!3d39.3482091!4d-76.473615!16s%2Fg%2F1th57z5x!19sChIJjQH0_-MHyIkRvgxwwwScEHg,Quest Diagnostics,3.5,71,Medical laboratory,"9110 Philadelphia Rd Suite 212, Baltimore, MD 21237, United States","8GXG+7H Baltimore, Maryland, USA",https://locations.questdiagnostics.com/md/baltimore/9110-philadelphia-road,+1 410-686-9340,"Closed ⋅ Opens 7:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMV4q12acrW2VtUdTykUKXlDAwnE_SNYzUL-nyY=w426-h240-k-no,TRUE,39.3481875,-76.4735625,https://www.google.com/maps/search/quest+diagnostics+Baltimore+MD,2025-10-02T00:14:25.414Z,7:30 am–3:30 pm,7:30 am–3:30 pm,7:30 am–3:30 pm,7–11 am,Closed,7:30 am–3:30 pm,7:30 am–3:30 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89c80fa9b84412cb:0x606e4e89c17376b7!8m2!3d39.4011933!4d-76.596948!16s%2Fg%2F1v3kp0nz!19sChIJyxJEuKkPyIkRt3ZzwYlObmA,Quest Diagnostics,4.3,78,Medical laboratory,"515 Fairmount Ave Suite 403, Towson, MD 21286, United States","CC23+F6 Towson, Maryland, USA",https://locations.questdiagnostics.com/md/towson/515-fairmount-ave,+1 410-296-1627,"Closed ⋅ Opens 7:30 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNPOaU9e0S5YcjzbGE9M-HG4y3USUH5V3BEf_LN=w408-h306-k-no,TRUE,39.4011875,-76.5969375,https://www.google.com/maps/search/quest+diagnostics+Baltimore+MD,2025-10-02T00:14:31.458Z,7:30 am–6 pm,7:30 am–5:30 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5:30 pm,7:30 am–6 pm,,,
https://www.google.com/maps/place/Quest+Diagnostics/data=!4m7!3m6!1s0x89c8012bc5cf51c9:0x460ab47d2f45b6f7!8m2!3d39.2715391!4d-76.5052107!16s%2Fg%2F1td0zflq!19sChIJyVHPxSsByIkR97ZFL320CkY,Quest Diagnostics,3.2,51,Medical laboratory,"7544 Holabird Ave Suite A1, Dundalk, MD 21222, United States","7FCV+JW Dundalk, Maryland, USA",https://locations.questdiagnostics.com/md/dundalk/7544-holabird-ave,+1 443-591-1757,"Closed ⋅ Opens 7 am Thu

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipMKTQSp7mkY0rTtMcei6iFr1weXZxhBOPPd0Rst=w426-h240-k-no,TRUE,39.2715625,-76.5051875,https://www.google.com/maps/search/quest+diagnostics+Baltimore+MD,2025-10-02T00:14:36.900Z,"7–11 am, 12–2:30 pm","7–11 am, 12–2:30 pm","7–11 am, 12–2:30 pm",Closed,Closed,"7–11 am, 12–2:30 pm","7–11 am, 12–2:30 pm",,,
